"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","sp.name"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","86.153000000000006",NA,NA,"4","75","13","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","85.986999999999995",NA,NA,"4","75","14","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","86.317999999999998",NA,NA,"4","75","15","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","86.483999999999995",NA,NA,"4","75","16","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","86.816000000000003",NA,NA,"4","75","17","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","86.483999999999995",NA,NA,"4","75","18","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","86.65",NA,NA,"4","75","19","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","86.981999999999999",NA,NA,"4","75","20","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","87.147999999999996",NA,NA,"4","75","21","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","1","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","2","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","3","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","4","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","4.726",NA,NA,"4","75","5","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","14.677",NA,NA,"4","75","6","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","28.274999999999999",NA,NA,"4","75","7","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","40.216000000000001",NA,NA,"4","75","8","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","51.823999999999998",NA,NA,"4","75","9","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","58.624000000000002",NA,NA,"4","75","10","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","65.090999999999994",NA,NA,"4","75","11","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","67.247",NA,NA,"4","75","12","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","70.397999999999996",NA,NA,"4","75","13","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","71.227000000000004",NA,NA,"4","75","14","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","72.388000000000005",NA,NA,"4","75","15","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","73.382999999999996",NA,NA,"4","75","16","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","73.549000000000007",NA,NA,"4","75","17","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","73.715000000000003",NA,NA,"4","75","18","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","74.046000000000006",NA,NA,"4","75","19","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","74.046000000000006",NA,NA,"4","75","20","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","74.378",NA,NA,"4","75","21","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","1","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","2","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","3","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","4","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","5","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","2.2389999999999999",NA,NA,"4","75","6","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","17.164000000000001",NA,NA,"4","75","7","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","32.753",NA,NA,"4","75","8","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","48.673000000000002",NA,NA,"4","75","9","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","56.302",NA,NA,"4","75","10","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","66.584000000000003",NA,NA,"4","75","11","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","69.569000000000003",NA,NA,"4","75","12","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","72.388000000000005",NA,NA,"4","75","13","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","74.046000000000006",NA,NA,"4","75","14","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","74.378",NA,NA,"4","75","15","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","75.539000000000001",NA,NA,"4","75","16","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","76.367999999999995",NA,NA,"4","75","17","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","77.528999999999996",NA,NA,"4","75","18","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","77.197000000000003",NA,NA,"4","75","19","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","77.694999999999993",NA,NA,"4","75","20","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","77.861000000000004",NA,NA,"4","75","21","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","1","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","2","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","3","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","4","end of treatment","1.#39450",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","Central Plateau, BC, Canada","55.05","125.03333333","875","North America",NA,"1994",NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","5","end of treatment","1.#39450",NA,"Picea glauca"
