"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","chillTemp","chillDuration","chillTempUnc","chillTempCycle","chillLightCycle","germTempGen","germTemp","germDuration","germTempClass","germTempDay","germTempNight","germPhotoperiod","germPhotoperiodDay","germPhotoperiodNight","scarifTypeGen","scarifTypeSpe","chemicalCor","storageType","storageDetails","storageTemp","storageDuration","responseVar","responseValueNum","responseErrorType","photoperiodCor","treatmentOverview","chemicalConcent","chemicalConcentUnit","datasetIDstudy","latbi","provLatLon","provLatLonAlt"
"shahi-gharahlar12","exp30","HHN","Eriobotrya","japonica","Lindle","Y","N","Department of Horticultural Science, University of Tehran, Iran","35.76","51.27",NA,"Asia",NA,"2009","2009",NA,"0",NA,NA,"chemical + moist chilling","4-5","28","24 +/- 2","soaking","alternating 16/8","GA3","250","5-6","N",NA,"Y","water 38 +/- 2C","1200","Y","days50germ","4.83",NA,NA,NA,NA,"25","other, end of chilling","table 5","Upon harvesting,  sterilized using 10% sodium hypochlorite (NaOCl) for 10 mins and washed 3 times under water","4.5","28","0.5",NA,NA,NA,NA,"25","constant",NA,NA,"16/8","16","8",NA,NA,"GA3",NA,NA,NA,"0","50%.germ",4.83,NA,"light","chemical + moist chilling","250",NA,"shahi-gharahlar12exp30","Eriobotrya_japonica","35.76 51.27","35.76 51.27 NA"
"wickens01","exp1","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,"cold strat","5","11","25 +/- 1","soaking",NA,NA,NA,NA,"N",NA,"Y","water 25C","720","N","meandaystogerm","3.81",NA,NA,"1","30","20","end cold strat","table 1",NA,"5","11",NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","mgt",3.81,NA,NA,"cold strat","0",NA,"wickens01exp1","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp1","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,"cold strat","5","11","25 +/- 1","soaking",NA,NA,NA,NA,"N",NA,"Y","water 25C","720","N","germ.val","105",NA,NA,"1","30","20","end cold strat","figure 1","germ.val = peakvalue x meandailygerm","5","11",NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","germ.value",105,NA,NA,"cold strat","0",NA,"wickens01exp1","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp2","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,NA,NA,NA,"25 +/- 1","scarification + soaking",NA,NA,NA,NA,"Y","hot water 70C","Y","water 25C","720","N","meandaystogerm","2.69",NA,NA,"1","30","20","other, after soaking treatment","table 1",NA,NA,NA,NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,"soaking","soaking - 70°C hot water",NA,NA,NA,NA,"0","mgt",2.69,NA,NA,NA,"0",NA,"wickens01exp2","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp2","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,NA,NA,NA,"25 +/- 1","scarification + soaking",NA,NA,NA,NA,"Y","hot water 70C","Y","water 25C","720","N","germ.val","185",NA,NA,"1","30","20","other, after soaking treatment","figure 1","germ.val = peakvalue x meandailygerm",NA,NA,NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,"soaking","soaking - 70°C hot water",NA,NA,NA,NA,"0","germ.value",185,NA,NA,NA,"0",NA,"wickens01exp2","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp3","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,NA,NA,NA,"25 +/- 1","soaking",NA,NA,NA,NA,"N",NA,"Y","water 25C","720","N","meandaystogerm","4.18",NA,NA,"1","30","20","other, after soaking treatment","table 1",NA,NA,NA,NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","mgt",4.18,NA,NA,NA,"0",NA,"wickens01exp3","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp3","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,NA,NA,NA,"25 +/- 1","soaking",NA,NA,NA,NA,"N",NA,"Y","water 25C","720","N","germ.val","75",NA,NA,"1","30","20","other, after soaking treatment","figure 1","germ.val = peakvalue x meandailygerm",NA,NA,NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","germ.value",75,NA,NA,NA,"0",NA,"wickens01exp3","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp4","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,"chemical",NA,NA,"25 +/- 1",NA,NA,"Nitrosol","500000","0.5","N",NA,"N",NA,"0","N","meandaystogerm","3.71",NA,NA,"1","30","20","other, after chemical treatment","table 1",NA,NA,NA,NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,NA,NA,"Nitrosol(fertilizer)",NA,NA,NA,"0","mgt",3.71,NA,NA,"chemical","5e+05",NA,"wickens01exp4","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp4","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,"chemical",NA,NA,"25 +/- 1",NA,NA,"Nitrosol","500000","0.5","N",NA,"N",NA,"0","N","germ.val","52",NA,NA,"1","30","20","other, after chemical treatment","figure 1","germ.val = peakvalue x meandailygerm",NA,NA,NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,NA,NA,"Nitrosol(fertilizer)",NA,NA,NA,"0","germ.value",52,NA,NA,"chemical","5e+05",NA,"wickens01exp4","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp4","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,"NA(control)",NA,NA,"25 +/- 1",NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","meandaystogerm","3.95",NA,NA,"1","30","20","other, after chemical treatment","table 1",NA,NA,NA,NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","mgt",3.95,NA,NA,"NA(control)","0",NA,"wickens01exp4","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"wickens01","exp4","HHN","Combretum","erythrophyllum",NA,"Y","N","Dainfem Nature Area, City of Johannesburg, Gauteng, South Africa","-25.984","28",NA,"Africa",NA,"1999","1999",NA,"0",NA,NA,"NA (control)",NA,NA,"25 +/- 1",NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","germ.val","64",NA,NA,"1","30","20","other, after chemical treatment","figure 1","germ.val = peakvalue x meandailygerm",NA,NA,NA,NA,NA,NA,NA,"20","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","germ.value",64,NA,NA,"NA (control)","0",NA,"wickens01exp4","Combretum_erythrophyllum","-25.984 28","-25.984 28 NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","15",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","end cold strat","table2","sown in pot","7","15",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","30",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","10",NA,NA,"1","30","40","end cold strat","table2","sown in pot","7","30",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",10,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","45",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","21.6",NA,NA,"1","30","40","end cold strat","table2","sown in pot","7","45",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",21.6,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","60",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","50",NA,NA,"1","30","40","end cold strat","table2","sown in pot","7","60",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",50,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","75",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","56.7",NA,NA,"1","30","40","end cold strat","table2","sown in pot","7","75",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",56.7,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","15",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","end cold strat","table2","sown in pot","10","15",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","30",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","15",NA,NA,"1","30","40","end cold strat","table2","sown in pot","10","30",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",15,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","45",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","35",NA,NA,"1","30","40","end cold strat","table2","sown in pot","10","45",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",35,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","60",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","63.3",NA,NA,"1","30","40","end cold strat","table2","sown in pot","10","60",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",63.3,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","75",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","68.3",NA,NA,"1","30","40","end cold strat","table2","sown in pot","10","75",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",68.3,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","15",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","end cold strat","table2","sown in pot","24","15",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","30",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","end cold strat","table2","sown in pot","24","30",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","45",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","end cold strat","table2","sown in pot","24","45",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","60",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","end cold strat","table2","sown in pot","24","60",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","75",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","end cold strat","table2","sown in pot","24","75",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","15",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","7","15",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","30",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","15",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","7","30",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",15,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","45",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","28.3",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","7","45",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",28.3,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","60",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","59.2",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","7","60",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",59.2,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","7","75",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","64.2",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","7","75",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",64.2,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","15",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","8.3",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","10","15",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",8.3,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","30",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","20",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","10","30",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",20,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","45",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","40",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","10","45",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",40,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","60",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","70",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","10","60",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",70,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","10","75",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","71.3",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","10","75",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",71.3,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","15",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","24","15",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","30",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","0",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","24","30",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","45",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","5",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","24","45",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",5,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","60",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","15",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","24","60",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",15,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"sharma03","exp1","HHN","Prunus","persica","Stocks","Y","N",NA,NA,NA,NA,NA,NA,"NA, possibly before 1977","NA, possibly before 1977",NA,"0",NA,NA,"cold strat","24","75",NA,"scarification",NA,NA,NA,NA,"Y",NA,"N",NA,"0","N","per.germ","16",NA,NA,"1","30","40","other, end of scarification treatment","table2","sown in pot","24","75",NA,NA,NA,"NA","NA","40","constant",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,"0","percent.germ",16,NA,NA,"cold strat","0",NA,"sharma03exp1","Prunus_persica","NA NA","NA NA NA"
"wang09","exp1","HHN","Vitis","amurensis",NA,"Y","N","Institute of Botany, the Chinese Academy of Science, Beijing, China","39.92","116.38",NA,"Asia",NA,"2007","2007",NA,"0",NA,NA,"stratification","0","5","alternating 30/20",NA,"0",NA,NA,"0","N",NA,"N",NA,"0","N","per.germ","0",NA,NA,"4","50","5","end cold strat","figure 1",NA,"0","5",NA,NA,"0","25","30/20","5","alternating","30","20","0/24","0","24",NA,NA,NA,NA,NA,NA,"0","percent.germ",0,NA,"dark","chilling","0",NA,"wang09exp1","Vitis_amurensis","39.92 116.38","39.92 116.38 NA"
"wang09","exp1","HHN","Vitis","amurensis",NA,"Y","N","Institute of Botany, the Chinese Academy of Science, Beijing, China","39.92","116.38",NA,"Asia",NA,"2007","2007",NA,"0",NA,NA,"stratification","0","5","alternating 30/20",NA,"0",NA,NA,"0","N",NA,"N",NA,"0","N","per.germ","13.51",NA,NA,"4","50","6","end cold strat","figure 1",NA,"0","5",NA,NA,"0","25","30/20","6","alternating","30","20","0/24","0","24",NA,NA,NA,NA,NA,NA,"0","percent.germ",13.51,NA,"dark","chilling","0",NA,"wang09exp1","Vitis_amurensis","39.92 116.38","39.92 116.38 NA"
"wang09","exp1","HHN","Vitis","amurensis",NA,"Y","N","Institute of Botany, the Chinese Academy of Science, Beijing, China","39.92","116.38",NA,"Asia",NA,"2007","2007",NA,"0",NA,NA,"stratification","0","5","alternating 30/20",NA,"0",NA,NA,"0","N",NA,"N",NA,"0","N","per.germ","27.04",NA,NA,"4","50","7","end cold strat","figure 1",NA,"0","5",NA,NA,"0","25","30/20","7","alternating","30","20","0/24","0","24",NA,NA,NA,NA,NA,NA,"0","percent.germ",27.04,NA,"dark","chilling","0",NA,"wang09exp1","Vitis_amurensis","39.92 116.38","39.92 116.38 NA"
