"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","chillTemp","chillDuration","chillTempUnc","chillTempCycle","chillLightCycle","germTempGen","germTemp","germDuration","germTempClass","germTempDay","germTempNight","germPhotoperiod","germPhotoperiodDay","germPhotoperiodNight","scarifTypeGen","scarifTypeSpe","chemicalCor","storageType","storageDetails","storageTemp","storageDuration","responseVar","responseValueNum","responseErrorType","photoperiodCor","treatmentOverview","chemicalConcent","chemicalConcentUnit","datasetIDstudy","latbi","provLatLon","provLatLonAlt","idspp"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","720","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","97.311","SE","0.764","4","50","56",NA,"Figure 4","Moisture content: 2.3%","4","720",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",97.311,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","0","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","96.802","SE","0","4","50","56",NA,"Figure 4","Moisture content: 4.9%","4","0",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",96.802,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","90","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Moisture content: 4.9%","4","90",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","180","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Moisture content: 4.9%","4","180",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","270","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Moisture content: 4.9%","4","270",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","360","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","99.093","SE","0","4","50","56",NA,"Figure 4","Moisture content: 4.9%","4","360",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",99.093,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","450","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","99.348","SE","0","4","50","56",NA,"Figure 4","Moisture content: 4.9%","4","450",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",99.348,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","540","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Moisture content: 4.9%","4","540",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","720","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","99.093","SE","0","4","50","56",NA,"Figure 4","Moisture content: 4.9%","4","720",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",99.093,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","0","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Moisture content: 7.2%","4","0",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","90","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Moisture content: 7.2%","4","90",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","180","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","98.839","SE","0","4","50","56",NA,"Figure 4","Moisture content: 7.2%","4","180",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",98.839,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","270","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","98.584","SE","0","4","50","56",NA,"Figure 4","Moisture content: 7.2%","4","270",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",98.584,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","360","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","95.528","SE","5.608","4","50","56",NA,"Figure 4","Moisture content: 7.2%","4","360",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",95.528,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","450","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","99.348","SE","0","4","50","56",NA,"Figure 4","Moisture content: 7.2%","4","450",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",99.348,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","540","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","94.764","SE","3.056","4","50","56",NA,"Figure 4","Moisture content: 7.2%","4","540",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",94.764,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","720","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","95.783","SE","3.32","4","50","56",NA,"Figure 4","Moisture content: 7.2%","4","720",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",95.783,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","0","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Moisture content: 11.3%","4","0",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","90","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","97.82","SE","0","4","50","56",NA,"Figure 4","Moisture content: 11.3%","4","90",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",97.82,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","180","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","93.746","SE","0","4","50","56",NA,"Figure 4","Moisture content: 11.3%","4","180",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",93.746,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","270","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","98.839","SE","0","4","50","56",NA,"Figure 4","Moisture content: 11.3%","4","270",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",98.839,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","360","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","91.199","SE","3.853","4","50","56",NA,"Figure 4","Moisture content: 11.3%","4","360",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",91.199,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","450","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","82.541","SE","2.813","4","50","56",NA,"Figure 4","Moisture content: 11.3%","4","450",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",82.541,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","540","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","92.727","SE","1.298","4","50","56",NA,"Figure 4","Moisture content: 11.3%","4","540",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",92.727,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","720","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","93.746","SE","1.273","4","50","56",NA,"Figure 4","Moisture content: 11.3%","4","720",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",93.746,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","0","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","97.056","SE","0","4","50","56",NA,"Figure 4","Moisture content: 14.3%","4","0",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",97.056,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","90","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Moisture content: 14.3%","4","90",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","180","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","98.839","SE","0","4","50","56",NA,"Figure 4","Moisture content: 14.3%","4","180",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",98.839,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","270","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","96.802","SE","0","4","50","56",NA,"Figure 4","Moisture content: 14.3%","4","270",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",96.802,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","360","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","83.56","SE","4.074","4","50","56",NA,"Figure 4","Moisture content: 14.3%","4","360",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",83.56,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","450","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","22.954","SE","3.32","4","50","56",NA,"Figure 4","Moisture content: 14.3%","4","450",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",22.954,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","540","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","11.495","SE","1.05","4","50","56",NA,"Figure 4","Moisture content: 14.3%","4","540",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",11.495,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","720","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","1.31","SE","0","4","50","56",NA,"Figure 4","Moisture content: 14.3%","4","720",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",1.31,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","4","0","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","100","SE","0","4","50","56",NA,"Figure 4","Fresh mature seeds","4","0",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",100,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","15","0","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","91.709","SE","2.292","4","50","56",NA,"Figure 4","Moisture content: 2.3%","15","0",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",91.709,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","15","90","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","99.348","SE",NA,"4","50","56",NA,"Figure 4","Moisture content: 2.3%","15","90",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",99.348,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","15","180","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","95.274","SE",NA,"4","50","56",NA,"Figure 4","Moisture content: 2.3%","15","180",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",95.274,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","15","270","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","99.093","SE","3.056","4","50","56",NA,"Figure 4","Moisture content: 2.3%","15","270",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",99.093,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","15","360","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","98.329","SE","1.528","4","50","56",NA,"Figure 4","Moisture content: 2.3%","15","360",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",98.329,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
"yang10","exp1","MN","Scolopia","oldhamii",NA,"Y","N","Hengchuen, Taiwan",21.97,120.8,"180","Asia",NA,"2006",NA,NA,NA,NA,NA,"cold stratification","15","450","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","97.311","SE",NA,"4","50","56",NA,"Figure 4","Moisture content: 2.3%","15","450",NA,NA,NA,"23.3333333333333","30/20",56,"alternating",30,20,"8/16",8,16,NA,NA,NA,NA,NA,NA,NA,"percent.germ",97.311,"SE","light","dry storage x moisture content","0",NA,"yang10exp1","Scolopia_oldhamii","21.97 120.8","21.97 120.8 180","yang10exp1_Scolopia_oldhamii"
