"","spps","datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z","phylo","crops","sppnum.x","sppnum.y","sppnum"
"2820","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",24,949,"0","0","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,2.36041666666667,24,"exp","exp","bothest",949,60.337337283142,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,-0.513752567130838,"Viburnum_cassinoides","nocrop",90,90,90
"2821","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",17,965,"0","0","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,2.38541666666667,17,"exp","exp","bothest",965,62.1705815212995,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,-0.45340193431611,"Viburnum_cassinoides","nocrop",90,90,90
"2822","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",23.5,965,"0","0","26-Jan-2015",45.932675,-74.02507,10,12,2.38541666666667,23.5,"exp","exp","bothest",965,62.1705815212995,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,-0.45340193431611,"Viburnum_cassinoides","nocrop",90,90,90
"2823","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",25.5,965,"0","0","26-Jan-2015",45.932675,-74.02507,10,12,2.38541666666667,25.5,"exp","exp","bothest",965,62.1705815212995,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,-0.45340193431611,"Viburnum_cassinoides","nocrop",90,90,90
"2824","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",18,949,"0","0","21-Jan-2015",42.531705,-72.18992,10,12,2.36041666666667,18,"exp","exp","bothest",949,60.337337283142,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,-0.513752567130838,"Viburnum_cassinoides","nocrop",90,90,90
"2825","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",30,949,"0","0","21-Jan-2015",42.531705,-72.18992,10,12,2.36041666666667,30,"exp","exp","bothest",949,60.337337283142,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,-0.513752567130838,"Viburnum_cassinoides","nocrop",90,90,90
"2826","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",14.16666667,949,"0","0","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,2.36041666666667,14.16666667,"exp","exp","bothest",949,60.337337283142,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,-0.513752567130838,"Viburnum_cassinoides","nocrop",90,90,90
"2827","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",14.16666667,949,"0","0","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,2.36041666666667,14.16666667,"exp","exp","bothest",949,60.337337283142,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,-0.513752567130838,"Viburnum_cassinoides","nocrop",90,90,90
"2828","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",16,965,"0","0","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,2.38541666666667,16,"exp","exp","bothest",965,62.1705815212995,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,-0.45340193431611,"Viburnum_cassinoides","nocrop",90,90,90
"2829","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",23,949,"0","0","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,2.36041666666667,23,"exp","exp","bothest",949,60.337337283142,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,-0.513752567130838,"Viburnum_cassinoides","nocrop",90,90,90
"2830","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",13.83333333,965,"0","0","26-Jan-2015",45.932675,-74.02507,15,12,2.38541666666667,13.83333333,"exp","exp","bothest",965,62.1705815212995,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,-0.45340193431611,"Viburnum_cassinoides","nocrop",90,90,90
"2831","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",29,965,"0","0","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,2.38541666666667,29,"exp","exp","bothest",965,62.1705815212995,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,-0.45340193431611,"Viburnum_cassinoides","nocrop",90,90,90
"2832","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",13,949,"0","0","21-Jan-2015",42.531705,-72.18992,15,12,2.36041666666667,13,"exp","exp","bothest",949,60.337337283142,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,-0.513752567130838,"Viburnum_cassinoides","nocrop",90,90,90
"2833","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",13,949,"0","0","21-Jan-2015",42.531705,-72.18992,15,12,2.36041666666667,13,"exp","exp","bothest",949,60.337337283142,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,-0.513752567130838,"Viburnum_cassinoides","nocrop",90,90,90
"2834","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",13.83333333,965,"0","0","26-Jan-2015",45.932675,-74.02507,15,12,2.38541666666667,13.83333333,"exp","exp","bothest",965,62.1705815212995,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,-0.45340193431611,"Viburnum_cassinoides","nocrop",90,90,90
"2835","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",29,965,"0","0","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,2.38541666666667,29,"exp","exp","bothest",965,62.1705815212995,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,-0.45340193431611,"Viburnum_cassinoides","nocrop",90,90,90
"2836","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",17.33333333,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,3.88541666666667,17.33333333,"exp","exp","bothest",1685,78.1051281597331,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,0.0711653618624789,"Viburnum_cassinoides","nocrop",90,90,90
"2837","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",17.33333333,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,3.88541666666667,17.33333333,"exp","exp","bothest",1685,78.1051281597331,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,0.0711653618624789,"Viburnum_cassinoides","nocrop",90,90,90
"2838","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",11.33333333,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,10,12,3.88541666666667,11.33333333,"exp","exp","bothest",1685,78.1051281597331,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,0.0711653618624789,"Viburnum_cassinoides","nocrop",90,90,90
"2839","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",10,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,10,12,3.86041666666667,10,"exp","exp","bothest",1669,76.2718839215756,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,0.0108147290477511,"Viburnum_cassinoides","nocrop",90,90,90
"2840","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",8.833333333,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,15,12,3.88541666666667,8.833333333,"exp","exp","bothest",1685,78.1051281597331,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,0.0711653618624789,"Viburnum_cassinoides","nocrop",90,90,90
"2841","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",8.833333333,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,15,12,3.88541666666667,8.833333333,"exp","exp","bothest",1685,78.1051281597331,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,0.0711653618624789,"Viburnum_cassinoides","nocrop",90,90,90
"2842","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",10,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,10,12,3.86041666666667,10,"exp","exp","bothest",1669,76.2718839215756,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,0.0108147290477511,"Viburnum_cassinoides","nocrop",90,90,90
"2843","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",11.33333333,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,10,12,3.88541666666667,11.33333333,"exp","exp","bothest",1685,78.1051281597331,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,0.0711653618624789,"Viburnum_cassinoides","nocrop",90,90,90
"2844","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",17.6,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,3.86041666666667,17.6,"exp","exp","bothest",1669,76.2718839215756,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,0.0108147290477511,"Viburnum_cassinoides","nocrop",90,90,90
"2845","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",10,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,15,12,3.86041666666667,10,"exp","exp","bothest",1669,76.2718839215756,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,0.0108147290477511,"Viburnum_cassinoides","nocrop",90,90,90
"2846","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",17.6,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,3.86041666666667,17.6,"exp","exp","bothest",1669,76.2718839215756,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,0.0108147290477511,"Viburnum_cassinoides","nocrop",90,90,90
"2847","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",15.5,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,3.86041666666667,15.5,"exp","exp","bothest",1669,76.2718839215756,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,0.0108147290477511,"Viburnum_cassinoides","nocrop",90,90,90
"2848","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",19,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,3.88541666666667,19,"exp","exp","bothest",1685,78.1051281597331,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,0.0711653618624789,"Viburnum_cassinoides","nocrop",90,90,90
"2849","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",19,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,3.88541666666667,19,"exp","exp","bothest",1685,78.1051281597331,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,0.0711653618624789,"Viburnum_cassinoides","nocrop",90,90,90
"2850","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",15.5,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,3.86041666666667,15.5,"exp","exp","bothest",1669,76.2718839215756,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,0.0108147290477511,"Viburnum_cassinoides","nocrop",90,90,90
"2851","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",10,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,15,12,3.86041666666667,10,"exp","exp","bothest",1669,76.2718839215756,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,0.0108147290477511,"Viburnum_cassinoides","nocrop",90,90,90
"2852","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",22.83333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,22.83333333,"exp","exp","bothest",1685,83.4163436760843,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,0.246011250236495,"Viburnum_cassinoides","nocrop",90,90,90
"2853","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",24,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,24,"exp","exp","bothest",1685,83.4163436760843,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,0.246011250236495,"Viburnum_cassinoides","nocrop",90,90,90
"2854","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",18.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,18.5,"exp","exp","bothest",1669,81.5830994379268,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,0.185660617421768,"Viburnum_cassinoides","nocrop",90,90,90
"2855","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",16,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,16,"exp","exp","bothest",1669,81.5830994379268,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,0.185660617421768,"Viburnum_cassinoides","nocrop",90,90,90
"2856","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",16,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,16,"exp","exp","bothest",1669,81.5830994379268,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,0.185660617421768,"Viburnum_cassinoides","nocrop",90,90,90
"2857","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",24,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,24,"exp","exp","bothest",1685,83.4163436760843,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,0.246011250236495,"Viburnum_cassinoides","nocrop",90,90,90
"2858","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",22.83333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,22.83333333,"exp","exp","bothest",1685,83.4163436760843,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,0.246011250236495,"Viburnum_cassinoides","nocrop",90,90,90
"2859","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",16.16666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,16.16666667,"exp","exp","bothest",1685,83.4163436760843,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,0.246011250236495,"Viburnum_cassinoides","nocrop",90,90,90
"2860","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",16.16666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,16.16666667,"exp","exp","bothest",1685,83.4163436760843,"Viburnum_cassinoides",226,-0.0336773142155222,-0.246303403449054,0.246011250236495,"Viburnum_cassinoides","nocrop",90,90,90
"2861","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",18.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,18.5,"exp","exp","bothest",1669,81.5830994379268,"Viburnum_cassinoides",226,-0.327276656513439,-1.01301063451364,0.185660617421768,"Viburnum_cassinoides","nocrop",90,90,90
"2862","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",19.66666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,19.66666667,"exp","exp","bothest",1685,83.4163436760843,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,0.246011250236495,"Viburnum_cassinoides","nocrop",90,90,90
"2863","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",13,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,13,"exp","exp","bothest",1669,81.5830994379268,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,0.185660617421768,"Viburnum_cassinoides","nocrop",90,90,90
"2864","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",14.33333333,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,14.33333333,"exp","exp","bothest",1669,81.5830994379268,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,0.185660617421768,"Viburnum_cassinoides","nocrop",90,90,90
"2865","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",14.33333333,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,14.33333333,"exp","exp","bothest",1669,81.5830994379268,"Viburnum_cassinoides",226,-1.20807468340719,-1.01301063451364,0.185660617421768,"Viburnum_cassinoides","nocrop",90,90,90
"2866","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",13,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,13,"exp","exp","bothest",1669,81.5830994379268,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,0.185660617421768,"Viburnum_cassinoides","nocrop",90,90,90
"2867","Viburnum_cassinoides","flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","12","timeonly",19.66666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,19.66666667,"exp","exp","bothest",1685,83.4163436760843,"Viburnum_cassinoides",226,-0.914475341109273,-0.246303403449054,0.246011250236495,"Viburnum_cassinoides","nocrop",90,90,90
"2868","Viburnum_lantanoides","flynn18","exp1","Viburnum","lantanoides",NA,"yes","20","10","8","timeonly",25.66666667,965,"0","0","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,2.38541666666667,25.66666667,"exp","exp","bothest",965,62.1705815212995,"Viburnum_lantanoides",227,-0.327276656513439,-1.01301063451364,-0.45340193431611,"Viburnum_lantanoides","nocrop",91,91,91
"2869","Viburnum_lantanoides","flynn18","exp1","Viburnum","lantanoides",NA,"yes","15","5","12","timeonly",40,965,"0","0","26-Jan-2015",45.932675,-74.02507,10,12,2.38541666666667,40,"exp","exp","bothest",965,62.1705815212995,"Viburnum_lantanoides",227,-0.914475341109273,-0.246303403449054,-0.45340193431611,"Viburnum_lantanoides","nocrop",91,91,91
"2870","Viburnum_lantanoides","flynn18","exp1","Viburnum","lantanoides",NA,"yes","15","5","8","timeonly",45.6,965,"0","0","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,2.38541666666667,45.6,"exp","exp","bothest",965,62.1705815212995,"Viburnum_lantanoides",227,-1.20807468340719,-1.01301063451364,-0.45340193431611,"Viburnum_lantanoides","nocrop",91,91,91
"2871","Viburnum_lantanoides","flynn18","exp1","Viburnum","lantanoides",NA,"yes","15","5","12","timeonly",47,965,"0","0","26-Jan-2015",45.932675,-74.02507,10,12,2.38541666666667,47,"exp","exp","bothest",965,62.1705815212995,"Viburnum_lantanoides",227,-0.914475341109273,-0.246303403449054,-0.45340193431611,"Viburnum_lantanoides","nocrop",91,91,91
