datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemical.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.time.zero,figure,Notes
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,black seeds,12,,,14,N,,N,,,Y,per.germ,14.174,SE,2.908,12,50,7.059,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,black seeds,12,,,14,N,,N,,,Y,per.germ,36.604,SE,2.908,12,50,13.846,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,1.246,SE,2.492,12,50,0.176,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,39.927,SE,3.323,12,50,7.059,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,72.326,SE,2.908,12,50,13.846,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,1.246,SE,2.181,12,50,0.176,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,77.726,SE,2.907,12,50,7.117,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,82.295,SE,2.492,12,50,13.905,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,0.935,SE,2.803,12,50,0.263,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,83.126,SE,2.907,12,50,7,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,85.618,SE,1.661,12,50,13.905,,Fig 4b,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,black seeds,12,,,14,N,,N,,,Y,per.germ,1.496,SE,0.362,12,50,0.022,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,black seeds,12,,,14,N,,N,,,Y,per.germ,5.624,SE,4.541,12,50,6.978,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,black seeds,12,,,14,N,,N,,,Y,per.germ,24.613,SE,4.128,12,50,13.874,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,0.619,SE,2.787,12,50,0.089,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,24.2,SE,4.128,12,50,6.978,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,60.114,SE,4.54,12,50,13.874,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,0.929,SE,4.644,12,50,0.045,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,81.166,SE,3.715,12,50,6.978,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,84.881,SE,4.128,12,50,13.933,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,0.929,SE,5.934,12,50,0.045,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,77.038,SE,2.89,12,50,6.978,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,77.038,SE,4.954,12,50,13.933,,Fig 4c,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,black seeds,12,,,14,N,,N,,,Y,per.germ,0.264,SE,2.584,12,50,0.037,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,black seeds,12,,,14,N,,N,,,Y,per.germ,0.264,SE,0.844,12,50,6.97,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,black seeds,12,,,14,N,,N,,,Y,per.germ,0.686,SE,2.109,12,50,13.904,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,0.316,SE,2.479,12,50,0.044,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,-0.158,SE,1.266,12,50,6.97,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,black seeds,12,,,30,N,,N,,,Y,per.germ,0.686,SE,2.109,12,50,13.904,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,0.316,SE,2.479,12,50,0.044,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,3.639,SE,2.11,12,50,7.03,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,black seeds,12,,,60,N,,N,,,Y,per.germ,9.968,SE,2.532,12,50,13.904,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,0.264,SE,2.953,12,50,0.096,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,15.032,SE,2.531,12,50,6.97,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,black seeds,12,,,90,N,,N,,,Y,per.germ,22.627,SE,2.109,12,50,13.963,,Fig 4d,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,brown seeds,12,,,14,N,,N,,,Y,per.germ,0.575,SE,4.441,12,50,0.053,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,brown seeds,12,,,14,N,,N,,,Y,per.germ,5.172,SE,1.672,12,50,6.985,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,brown seeds,12,,,14,N,,N,,,Y,per.germ,8.098,SE,5.016,12,50,13.916,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,brown seeds,12,,,30,N,,N,,,Y,per.germ,-0.261,SE,6.217,12,50,0.114,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,brown seeds,12,,,30,N,,N,,,Y,per.germ,7.68,SE,1.672,12,50,6.985,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,brown seeds,12,,,30,N,,N,,,Y,per.germ,12.278,SE,3.344,12,50,13.916,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,brown seeds,12,,,60,N,,N,,,Y,per.germ,10.188,SE,4.546,12,50,-0.008,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,brown seeds,12,,,60,N,,N,,,Y,per.germ,16.458,SE,4.179,12,50,7.046,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,brown seeds,12,,,60,N,,N,,,Y,per.germ,20.219,SE,5.016,12,50,13.977,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,brown seeds,12,,,90,N,,N,,,Y,per.germ,10.188,SE,4.546,12,50,0.053,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,brown seeds,12,,,90,N,,N,,,Y,per.germ,11.442,SE,4.18,12,50,7.046,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,brown seeds,12,,,90,N,,N,,,Y,per.germ,12.696,SE,4.18,12,50,13.856,,Fig 4g,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,brown seeds,12,,,14,N,,N,,,Y,per.germ,0.564,SE,3.282,12,50,0.082,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,brown seeds,12,,,14,N,,N,,,Y,per.germ,0.154,SE,3.692,12,50,7.082,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,14,20-Oct,brown seeds,12,,,14,N,,N,,,Y,per.germ,0.154,SE,4.102,12,50,13.903,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,brown seeds,12,,,30,N,,N,,,Y,per.germ,0.154,SE,3.282,12,50,0.142,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,brown seeds,12,,,30,N,,N,,,Y,per.germ,0.154,SE,3.692,12,50,7.022,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,30,20-Oct,brown seeds,12,,,30,N,,N,,,Y,per.germ,-0.256,SE,4.512,12,50,13.903,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,brown seeds,12,,,60,N,,N,,,Y,per.germ,0.154,SE,3.282,12,50,0.142,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,brown seeds,12,,,60,N,,N,,,Y,per.germ,3.026,SE,2.461,12,50,7.022,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,60,20-Oct,brown seeds,12,,,60,N,,N,,,Y,per.germ,3.846,SE,2.872,12,50,13.963,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,brown seeds,12,,,90,N,,N,,,Y,per.germ,-0.256,SE,4.102,12,50,0.082,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,brown seeds,12,,,90,N,,N,,,Y,per.germ,2.615,SE,2.872,12,50,7.022,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,stratification,5,90,20-Oct,brown seeds,12,,,90,N,,N,,,Y,per.germ,3.846,SE,2.462,12,50,13.903,,Fig 4h,used conversion 30 = ~30 days; treatment duration originally given in weeks or months
Nurse08,exp3,DL,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",1998,,,45%,5,stratification,5,90,"15/5,20/10,25/15",brown seeds,12,,,,N,,N,,,Y,per.germ,98,SE,1,12,50,,,Table 3,
Nurse08,exp3,DL,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",1998,,,45%,5,stratification,5,90,"15/5,20/10,25/16",brown seeds,0,,,,N,,N,,,Y,per.germ,97,SE,1,12,50,,,Table 3,
Nurse08,exp3,DL,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",1998,,,45%,5,no stratifiction,5,,"15/5,20/10,25/17",brown seeds,12,,,,N,,N,,,Y,per.germ,19,SE,2,12,50,,,Table 3,
Nurse08,exp3,DL,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",1999,,,45%,5,no stratifiction,5,,"15/5,20/10,25/18",brown seeds,0,,,,N,,N,,,Y,per.germ,9,SE,1,12,50,,,Table 3,
Nurse08,exp3,DL,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",1999,,,45%,5,stratification,5,90,"15/5,20/10,25/19",black seeds,12,,,,N,,N,,,Y,per.germ,90,SE,2,12,50,,,Table 3,
Nurse08,exp3,DL,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",1999,,,45%,5,stratification,5,90,"15/5,20/10,25/20",black seeds,0,,,,N,,N,,,Y,per.germ,40,SE,3,12,50,,,Table 3,
Nurse08,exp3,DL,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",1999,,,45%,5,no stratifiction,5,,"15/5,20/10,25/21",black seeds,12,,,,N,,N,,,Y,per.germ,12,SE,2,12,50,,,Table 3,
Nurse08,exp3,DL,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",1998,,,45%,5,no stratifiction,5,,"15/5,20/10,25/22",black seeds,0,,,,N,,N,,,Y,per.germ,0.6,SE,0.4,12,50,,,Table 3,
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,14,20-Oct,Black seed,,,,,N,,N,,,Y,prop.dormant.per,26.164,,,12,50,,,Fig 5a,Waterlogged 0 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,30,20-Oct,Black seed,,,,,N,,N,,,Y,prop.dormant.per,17.278,,,12,50,,,Fig 5a,Waterlogged 0 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,60,20-Oct,Black seed,,,,,N,,N,,,Y,prop.dormant.per,17.772,,,12,50,,,Fig 5a,Waterlogged 0 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,90,20-Oct,Black seed,,,,,N,,N,,,Y,prop.dormant.per,14.316,,,12,50,,,Fig 5a,Waterlogged 0 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,14,20-Oct,Black seed,,,,,N,,N,,,Y,prop.germ.per,73.345,,,12,50,,,Fig 5a,Waterlogged 0 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,30,20-Oct,Black seed,,,,,N,,N,,,Y,prop.germ.per,81.257,,,12,50,,,Fig 5a,Waterlogged 0 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,60,20-Oct,Black seed,,,,,N,,N,,,Y,prop.germ.per,82.739,,,12,50,,,Fig 5a,Waterlogged 0 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,90,20-Oct,Black seed,,,,,N,,N,,,Y,prop.germ.per,86.194,,,12,50,,,Fig 5a,Waterlogged 0 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,14,20-Oct,Black seed,,,,,N,,N,,,Y,prop.rotted.per,6.024,,,12,50,,,Fig 5b,Wet -0.38 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,30,20-Oct,Black seed,,,,,N,,N,,,Y,prop.rotted.per,0,,,12,50,,,Fig 5b,Wet -0.38 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,60,20-Oct,Black seed,,,,,N,,N,,,Y,prop.rotted.per,0,,,12,50,,,Fig 5b,Wet -0.38 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,90,20-Oct,Black seed,,,,,N,,N,,,Y,prop.rotted.per,0,,,12,50,,,Fig 5b,Wet -0.38 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,14,20-Oct,Black seed,,,,,N,,N,,,Y,prop.dormant.per,24.523,,,12,50,,,Fig 5b,Wet -0.38 kPa
Nurse08,exp4,SS,Atriplex,patula,,N,N,"Essex County, Ontario, Canada",42,-82,,North America,,"1997, 1998, 2002, 2003, 2004",,,,45%,5,Stratification,5,30,20-Oct,Black seed,,,,,N,,N,,,Y,prop.dormant.per,19.075,,,12,50,,,Fig 5b,Wet -0.38 kPa
